17:12:03 %Cpu(s): 55.8 us, 10.7 sy,  0.0 ni, 31.9 id,  0.1 wa,  0.0 hi,  1.6 si,  0.0 st
17:12:03 KiB Mem : 32721572 total,   302372 free, 12132584 used, 20286616 buff/cache
17:12:16  3458 udi       20   0 1144576  70540  13488 S   0.0  0.2   6:45.15 gps_handler.py
17:12:16  3467 udi       20   0  728384  60896  11480 S   0.0  0.2   0:00.44 gps_ntrip_clien
17:12:16  3493 udi       20   0  417304  11416  10392 S   0.0  0.0  12:58.70 encoder_to_odom
17:12:16  3499 udi       20   0  401892  10492   9552 S   0.0  0.0   1:41.66 gps_odom_node
17:12:16  3742 udi       20   0  376116  51584   2460 S   0.0  0.2   0:01.53 gps_ntrip_clien
17:12:16  3862 udi       20   0  959060 204536  60068 S   0.0  0.6   7:07.46 init_location
17:12:16  3863 udi       20   0  337804  11464  10476 S   0.0  0.0   0:18.50 proto_reader
17:12:16  3870 udi       20   0  349336  10756   9784 S   0.0  0.0   2:32.75 gps_init
17:12:16  3877 udi       20   0  412080  12172  10976 S   0.0  0.0   3:34.45 current_odom_sa
17:12:16  4116 udi       20   0  429924  33324  15936 S   0.0  0.1   9:06.39 opendrive_behav
17:12:16  4132 udi       20   0  380392  27736  14404 S   0.0  0.1   5:24.28 opendrive_globa
17:12:16 18430 udi       20   0  426676  11200  10084 S   0.0  0.0   0:00.92 cmcc_sdk_node
17:12:16 29530 udi       20   0 1252232 156976  73436 S   0.0  0.5   5:23.01 gui_tools_set_n
17:12:16 CPU MHz:             2899.999
17:12:17 %Cpu(s): 55.8 us, 10.7 sy,  0.0 ni, 31.9 id,  0.1 wa,  0.0 hi,  1.6 si,  0.0 st
17:12:17 KiB Mem : 32721572 total,   272168 free, 12153452 used, 20295952 buff/cache
17:12:17  3935 udi       20   0  857056 304196  17080 R 123.5  0.9 382:33.25 lidar_preproces
17:12:17 21713 udi       20   0 2528740 189440  93492 R  76.5  0.6  26:24.41 rviz
17:12:17 23628 udi       20   0 9169780 947524 721724 S  76.5  2.9 301:42.81 uobs
17:12:17  3823 udi       20   0  689428  79488  49360 S  35.3  0.2 117:59.17 distance_indica
17:12:17  3537 udi       20   0  685504  71340  10772 S  29.4  0.2  97:48.42 hesai_lidar_nod
17:12:17  3560 udi       20   0  685504  68720  10792 S  29.4  0.2  77:22.10 hesai_lidar_nod
17:12:17  3864 udi       20   0 5473688 3.086g  62924 S  29.4  9.9 222:50.22 localization
17:12:17  1633 udi       20   0 1677372  48416  19416 S  23.5  0.1 105:06.09 event_data_reco
17:12:17  3549 udi       20   0  685504  69048  10716 S  23.5  0.2  78:08.28 hesai_lidar_nod
17:12:17  3557 udi       20   0  685504  71316  10708 S  23.5  0.2  87:27.62 hesai_lidar_nod
17:12:17  1643 udi       20   0  816588  19832  12524 S  17.6  0.1  47:58.48 can_port
17:12:17  3571 udi       20   0  685504  69016  10536 S  17.6  0.2  81:06.81 hesai_lidar_nod
17:12:17  3871 udi       20   0  357856  21600  11260 R  17.6  0.1  75:43.65 intergration
17:12:17  3818 udi       20   0 1156048 156352  59608 S  11.8  0.5  41:30.43 localization_sw
17:12:17  3880 udi       20   0  364696  40212  10624 S  11.8  0.1  50:14.61 lidar_filter
17:12:17  3493 udi       20   0  417304  11416  10392 S   5.9  0.0  12:58.73 encoder_to_odom
17:12:17  3648 udi       20   0  491956  12588  11112 S   5.9  0.0  22:34.65 ekf_localizatio
17:12:17  3887 udi       20   0  336544  11212  10040 S   5.9  0.0  14:53.89 convert
17:12:17  3977 udi       20   0  358944  13328  11732 S   5.9  0.0  14:38.98 lower_control
17:12:17  3978 udi       20   0  410628  11688  10524 S   5.9  0.0  30:50.71 sys_data_hub
17:12:17  4116 udi       20   0  429924  33324  15936 S   5.9  0.1   9:06.41 opendrive_behav
17:12:17 18430 udi       20   0  426676  11200  10084 S   5.9  0.0   0:00.93 cmcc_sdk_node
17:12:17  1573 root      20   0   80620    812    732 S   0.0  0.0   0:00.15 quectel-CM
17:12:17  1574 udi       20   0  380416  63016  11468 S   0.0  0.2   0:26.54 roscore
17:12:17  1728 root      20   0  924436  38172  25112 S   0.0  0.1   4:36.12 vehicle_client
17:12:17  3458 udi       20   0 1144576  70540  13488 S   0.0  0.2   6:45.17 gps_handler.py
17:12:17  3467 udi       20   0  728384  60896  11480 S   0.0  0.2   0:00.44 gps_ntrip_clien
17:12:17  3499 udi       20   0  401892  10492   9552 S   0.0  0.0   1:41.67 gps_odom_node
17:12:17  3742 udi       20   0  376116  51584   2460 S   0.0  0.2   0:01.53 gps_ntrip_clien
17:12:17  3862 udi       20   0  959060 204536  60068 S   0.0  0.6   7:07.48 init_location
17:12:17  3863 udi       20   0  337804  11464  10476 S   0.0  0.0   0:18.50 proto_reader
17:12:17  3870 udi       20   0  349336  10756   9784 S   0.0  0.0   2:32.75 gps_init
17:12:17  3877 udi       20   0  412080  12172  10976 S   0.0  0.0   3:34.47 current_odom_sa
17:12:17  4132 udi       20   0  380392  27736  14404 S   0.0  0.1   5:24.28 opendrive_globa
17:12:17 29530 udi       20   0 1252232 156976  73436 S   0.0  0.5   5:23.01 gui_tools_set_n
17:12:17 CPU MHz:             2900.000
17:12:17 %Cpu(s): 55.8 us, 10.7 sy,  0.0 ni, 31.9 id,  0.1 wa,  0.0 hi,  1.6 si,  0.0 st
17:12:17 KiB Mem : 32721572 total,   271556 free, 12153416 used, 20296600 buff/cache
17:12:17  3935 udi       20   0  849068 298828  17080 R 117.6  0.9 382:33.90 lidar_preproces
17:12:17 23628 udi       20   0 9169780 947524 721724 S  82.4  2.9 301:43.26 uobs
17:12:17 21713 udi       20   0 2528740 189440  93492 R  70.6  0.6  26:24.84 rviz
17:12:17  3823 udi       20   0  700700  90404  49360 S  47.1  0.3 117:59.44 distance_indica
17:12:17  3864 udi       20   0 5473688 3.086g  62924 S  35.3  9.9 222:50.40 localization
17:12:17  3537 udi       20   0  685504  71340  10772 S  29.4  0.2  97:48.58 hesai_lidar_nod
17:12:17  3560 udi       20   0  685504  68720  10792 S  29.4  0.2  77:22.23 hesai_lidar_nod
17:12:17  1633 udi       20   0 1677372  48416  19416 S  23.5  0.1 105:06.26 event_data_reco
17:12:17  3557 udi       20   0  685504  71316  10708 S  23.5  0.2  87:27.76 hesai_lidar_nod
17:12:17  3571 udi       20   0  685504  69016  10536 S  23.5  0.2  81:06.95 hesai_lidar_nod
17:12:17  3818 udi       20   0 1156048 156468  59608 S  23.5  0.5  41:30.51 localization_sw
17:12:17  3871 udi       20   0  357856  21600  11260 R  23.5  0.1  75:43.78 intergration
17:12:17  3880 udi       20   0  364696  40212  10624 S  23.5  0.1  50:14.72 lidar_filter
17:12:17  3549 udi       20   0  685504  69048  10716 S  17.6  0.2  78:08.40 hesai_lidar_nod
17:12:17  1643 udi       20   0  816588  19832  12524 S  11.8  0.1  47:58.55 can_port
17:12:17  3493 udi       20   0  417304  11416  10392 S   5.9  0.0  12:58.75 encoder_to_odom
17:12:17  3648 udi       20   0  491956  12588  11112 R   5.9  0.0  22:34.68 ekf_localizatio
17:12:17  3887 udi       20   0  336544  11212  10040 S   5.9  0.0  14:53.91 convert
17:12:17  3978 udi       20   0  410628  11688  10524 S   5.9  0.0  30:50.75 sys_data_hub
17:12:17  4132 udi       20   0  380392  27736  14404 S   5.9  0.1   5:24.29 opendrive_globa
17:12:17  1573 root      20   0   80620    812    732 S   0.0  0.0   0:00.15 quectel-CM
17:12:17  1574 udi       20   0  380416  63016  11468 S   0.0  0.2   0:26.54 roscore
17:12:17  1728 root      20   0  924436  38172  25112 S   0.0  0.1   4:36.12 vehicle_client
17:12:17  3458 udi       20   0 1144576  70540  13488 S   0.0  0.2   6:45.17 gps_handler.py
17:12:17  3467 udi       20   0  728384  60896  11480 S   0.0  0.2   0:00.44 gps_ntrip_clien
17:12:17  3499 udi       20   0  401892  10492   9552 S   0.0  0.0   1:41.67 gps_odom_node
17:12:17  3742 udi       20   0  376116  51584   2460 S   0.0  0.2   0:01.53 gps_ntrip_clien
17:12:17  3862 udi       20   0  959060 204536  60068 S   0.0  0.6   7:07.49 init_location
17:12:17  3863 udi       20   0  337804  11464  10476 S   0.0  0.0   0:18.50 proto_reader
17:12:17  3870 udi       20   0  349336  10756   9784 S   0.0  0.0   2:32.75 gps_init
17:12:17  3877 udi       20   0  412080  12172  10976 S   0.0  0.0   3:34.47 current_odom_sa
17:12:17  3977 udi       20   0  358944  13328  11732 S   0.0  0.0  14:39.00 lower_control
17:12:17  4116 udi       20   0  429924  33324  15936 S   0.0  0.1   9:06.42 opendrive_behav
17:12:17 18430 udi       20   0  426676  11200  10084 S   0.0  0.0   0:00.93 cmcc_sdk_node
17:12:17 29530 udi       20   0 1252232 156976  73436 S   0.0  0.5   5:23.02 gui_tools_set_n
17:12:17 CPU MHz:             2900.000
17:12:18 %Cpu(s): 55.8 us, 10.7 sy,  0.0 ni, 31.9 id,  0.1 wa,  0.0 hi,  1.6 si,  0.0 st
17:12:18 KiB Mem : 32721572 total,   272476 free, 12151584 used, 20297512 buff/cache
17:12:18  3935 udi       20   0  864144 312552  17080 R 111.1  1.0 382:34.54 lidar_preproces
17:12:18 23628 udi       20   0 9169780 947524 721724 S  83.3  2.9 301:43.75 uobs
17:12:18 21713 udi       20   0 2528740 189440  93492 R  61.1  0.6  26:25.29 rviz
17:12:18  3823 udi       20   0  699820  89516  49360 S  44.4  0.3 117:59.72 distance_indica
17:12:18  3864 udi       20   0 5473688 3.086g  62924 S  33.3  9.9 222:50.59 localization
17:12:18  1633 udi       20   0 1677372  48416  19416 S  27.8  0.1 105:06.43 event_data_reco
17:12:18  3537 udi       20   0  685504  71340  10772 S  27.8  0.2  97:48.74 hesai_lidar_nod
17:12:18  3557 udi       20   0  685504  71316  10708 S  27.8  0.2  87:27.92 hesai_lidar_nod
17:12:18  3549 udi       20   0  685504  69048  10716 S  22.2  0.2  78:08.54 hesai_lidar_nod
17:12:18  3571 udi       20   0  685504  69016  10536 S  22.2  0.2  81:07.08 hesai_lidar_nod
17:12:18  3818 udi       20   0 1156048 151036  59608 S  22.2  0.5  41:30.58 localization_sw
17:12:18  3560 udi       20   0  685504  68720  10792 S  16.7  0.2  77:22.35 hesai_lidar_nod
17:12:18  3871 udi       20   0  357856  21600  11260 S  16.7  0.1  75:43.90 intergration
17:12:18  3880 udi       20   0  364696  40212  10624 S  16.7  0.1  50:14.79 lidar_filter
17:12:18  1643 udi       20   0  816588  19832  12524 S  11.1  0.1  47:58.63 can_port
17:12:18  3648 udi       20   0  491956  12588  11112 S   5.6  0.0  22:34.72 ekf_localizatio
17:12:18  3862 udi       20   0  959060 204536  60068 S   5.6  0.6   7:07.51 init_location
17:12:18  3977 udi       20   0  358944  13328  11732 S   5.6  0.0  14:39.03 lower_control
17:12:18  3978 udi       20   0  410628  11688  10524 S   5.6  0.0  30:50.80 sys_data_hub
17:12:18  1573 root      20   0   80620    812    732 S   0.0  0.0   0:00.15 quectel-CM
17:12:18  1574 udi       20   0  380416  63016  11468 S   0.0  0.2   0:26.54 roscore
17:12:18  1728 root      20   0  924436  38172  25112 S   0.0  0.1   4:36.13 vehicle_client
17:12:18  3458 udi       20   0 1144576  70540  13488 S   0.0  0.2   6:45.18 gps_handler.py
17:12:18  3467 udi       20   0  728384  60896  11480 S   0.0  0.2   0:00.44 gps_ntrip_clien
17:12:18  3493 udi       20   0  417304  11416  10392 S   0.0  0.0  12:58.76 encoder_to_odom
17:12:18  3499 udi       20   0  401892  10492   9552 S   0.0  0.0   1:41.67 gps_odom_node
17:12:18  3742 udi       20   0  376116  51584   2460 S   0.0  0.2   0:01.53 gps_ntrip_clien
17:12:18  3863 udi       20   0  337804  11464  10476 S   0.0  0.0   0:18.50 proto_reader
17:12:18  3870 udi       20   0  349336  10756   9784 S   0.0  0.0   2:32.75 gps_init
17:12:18  3877 udi       20   0  412080  12172  10976 S   0.0  0.0   3:34.48 current_odom_sa
17:12:18  3887 udi       20   0  336544  11212  10040 S   0.0  0.0  14:53.93 convert
17:12:18  4116 udi       20   0  429924  33324  15936 S   0.0  0.1   9:06.43 opendrive_behav
17:12:18  4132 udi       20   0  380392  27736  14404 S   0.0  0.1   5:24.30 opendrive_globa
17:12:18 18430 udi       20   0  426676  11200  10084 S   0.0  0.0   0:00.93 cmcc_sdk_node
17:12:18 29530 udi       20   0 1252232 156976  73436 S   0.0  0.5   5:23.03 gui_tools_set_n
17:12:18 CPU MHz:             2900.000
17:12:19 %Cpu(s): 55.8 us, 10.7 sy,  0.0 ni, 31.9 id,  0.1 wa,  0.0 hi,  1.6 si,  0.0 st
17:12:19 KiB Mem : 32721572 total,   264848 free, 12159212 used, 20297512 buff/cache
17:12:19  3935 udi       20   0  841204 297884  17080 R 100.0  0.9 382:35.18 lidar_preproces
17:12:19 23628 udi       20   0 9169780 947524 721724 S  82.4  2.9 301:44.24 uobs
17:12:19 21713 udi       20   0 2528740 189440  93492 R  70.6  0.6  26:25.78 rviz
17:12:19  3537 udi       20   0  685504  71340  10772 S  35.3  0.2  97:48.91 hesai_lidar_nod
17:12:19  3823 udi       20   0  689428  79488  49360 S  35.3  0.2 117:59.98 distance_indica
17:12:19  3864 udi       20   0 5473688 3.086g  62924 S  29.4  9.9 222:50.76 localization
17:12:19  1633 udi       20   0 1677372  48416  19416 S  23.5  0.1 105:06.61 event_data_reco
17:12:19  3549 udi       20   0  685504  69048  10716 S  23.5  0.2  78:08.66 hesai_lidar_nod
17:12:19  3557 udi       20   0  685504  71316  10708 S  23.5  0.2  87:28.06 hesai_lidar_nod
17:12:19  3560 udi       20   0  685504  68720  10792 S  23.5  0.2  77:22.48 hesai_lidar_nod
17:12:19  3571 udi       20   0  685504  69016  10536 S  23.5  0.2  81:07.22 hesai_lidar_nod
17:12:19  3871 udi       20   0  357856  21600  11260 S  17.6  0.1  75:44.02 intergration
17:12:19  3880 udi       20   0  364696  40212  10624 S  17.6  0.1  50:14.88 lidar_filter
17:12:19  1643 udi       20   0  816588  19832  12524 S  11.8  0.1  47:58.71 can_port
17:12:19  3648 udi       20   0  491956  12588  11112 S   5.9  0.0  22:34.76 ekf_localizatio
17:12:19  3818 udi       20   0 1156048 156580  59608 S   5.9  0.5  41:30.64 localization_sw
17:12:19  3877 udi       20   0  412080  12172  10976 S   5.9  0.0   3:34.49 current_odom_sa
17:12:19  3887 udi       20   0  336544  11212  10040 S   5.9  0.0  14:53.96 convert
17:12:19  3977 udi       20   0  358944  13328  11732 S   5.9  0.0  14:39.06 lower_control
17:12:19  3978 udi       20   0  410628  11688  10524 S   5.9  0.0  30:50.85 sys_data_hub
17:12:19  4116 udi       20   0  429924  33324  15936 S   5.9  0.1   9:06.46 opendrive_behav
17:12:19 29530 udi       20   0 1252232 156976  73436 S   5.9  0.5   5:23.04 gui_tools_set_n
17:12:19  1573 root      20   0   80620    812    732 S   0.0  0.0   0:00.15 quectel-CM
17:12:19  1574 udi       20   0  380416  63016  11468 S   0.0  0.2   0:26.54 roscore
17:12:19  1728 root      20   0  924436  38172  25112 S   0.0  0.1   4:36.13 vehicle_client
17:12:19  3458 udi       20   0 1144576  70540  13488 S   0.0  0.2   6:45.20 gps_handler.py
17:12:19  3467 udi       20   0  728384  60896  11480 S   0.0  0.2   0:00.44 gps_ntrip_clien
17:12:19  3493 udi       20   0  417304  11416  10392 S   0.0  0.0  12:58.78 encoder_to_odom
17:12:19  3499 udi       20   0  401892  10492   9552 S   0.0  0.0   1:41.67 gps_odom_node
17:12:19  3742 udi       20   0  376116  51584   2460 S   0.0  0.2   0:01.53 gps_ntrip_clien
17:12:19  3862 udi       20   0  959060 204536  60068 S   0.0  0.6   7:07.52 init_location
17:12:19  3863 udi       20   0  337804  11464  10476 S   0.0  0.0   0:18.50 proto_reader
17:12:19  3870 udi       20   0  349336  10756   9784 S   0.0  0.0   2:32.76 gps_init
17:12:19  4132 udi       20   0  380392  27736  14404 S   0.0  0.1   5:24.31 opendrive_globa
17:12:19 18430 udi       20   0  426676  11200  10084 S   0.0  0.0   0:00.93 cmcc_sdk_node
17:12:19 CPU MHz:             2899.999
17:12:19 %Cpu(s): 55.8 us, 10.7 sy,  0.0 ni, 31.9 id,  0.1 wa,  0.0 hi,  1.6 si,  0.0 st
17:12:19 KiB Mem : 32721572 total,   255352 free, 12168084 used, 20298136 buff/cache
17:12:19  3935 udi       20   0  857072 310284  17080 R 137.5  0.9 382:35.84 lidar_preproces
17:12:19 23628 udi       20   0 9169780 947524 721724 S  93.8  2.9 301:44.74 uobs
17:12:19 21713 udi       20   0 2528740 189440  93492 R  62.5  0.6  26:26.26 rviz
17:12:19  3823 udi       20   0  700980  90836  49360 S  37.5  0.3 118:00.25 distance_indica
17:12:19  1633 udi       20   0 1677372  48416  19416 S  31.2  0.1 105:06.79 event_data_reco
17:12:19  3864 udi       20   0 5473688 3.086g  62924 S  31.2  9.9 222:50.93 localization
17:12:19  3537 udi       20   0  685504  71340  10772 S  25.0  0.2  97:49.06 hesai_lidar_nod
17:12:19  3560 udi       20   0  685504  68720  10792 S  25.0  0.2  77:22.61 hesai_lidar_nod
17:12:19  3571 udi       20   0  685504  69016  10536 S  25.0  0.2  81:07.36 hesai_lidar_nod
17:12:19  3871 udi       20   0  357856  21600  11260 S  25.0  0.1  75:44.16 intergration
17:12:19  3880 udi       20   0  364696  40212  10624 S  25.0  0.1  50:14.97 lidar_filter
17:12:19  3549 udi       20   0  685504  69048  10716 S  18.8  0.2  78:08.79 hesai_lidar_nod
17:12:19  3557 udi       20   0  685504  71316  10708 S  18.8  0.2  87:28.20 hesai_lidar_nod
17:12:19  1643 udi       20   0  816588  19832  12524 S  12.5  0.1  47:58.78 can_port
17:12:19  3818 udi       20   0 1156048 159220  59608 S  12.5  0.5  41:30.71 localization_sw
17:12:19  3978 udi       20   0  410628  11688  10524 S  12.5  0.0  30:50.90 sys_data_hub
17:12:19  3499 udi       20   0  401892  10492   9552 S   6.2  0.0   1:41.68 gps_odom_node
17:12:19  3648 udi       20   0  491956  12588  11112 S   6.2  0.0  22:34.79 ekf_localizatio
17:12:19  3862 udi       20   0  959060 204536  60068 S   6.2  0.6   7:07.53 init_location
17:12:19  3977 udi       20   0  358944  13328  11732 S   6.2  0.0  14:39.09 lower_control
17:12:19  1573 root      20   0   80620    812    732 S   0.0  0.0   0:00.15 quectel-CM
17:12:19  1574 udi       20   0  380416  63016  11468 S   0.0  0.2   0:26.54 roscore
17:12:19  1728 root      20   0  924436  38172  25112 S   0.0  0.1   4:36.14 vehicle_client
17:12:19  3458 udi       20   0 1144576  70540  13488 S   0.0  0.2   6:45.21 gps_handler.py
17:12:19  3467 udi       20   0  728384  60896  11480 S   0.0  0.2   0:00.44 gps_ntrip_clien
17:12:19  3493 udi       20   0  417304  11416  10392 S   0.0  0.0  12:58.80 encoder_to_odom
17:12:19  3742 udi       20   0  376116  51584   2460 S   0.0  0.2   0:01.53 gps_ntrip_clien
17:12:19  3863 udi       20   0  337804  11464  10476 S   0.0  0.0   0:18.50 proto_reader
17:12:19  3870 udi       20   0  349336  10756   9784 S   0.0  0.0   2:32.77 gps_init
17:12:19  3877 udi       20   0  412080  12172  10976 S   0.0  0.0   3:34.49 current_odom_sa
17:12:19  3887 udi       20   0  336544  11212  10040 S   0.0  0.0  14:53.98 convert
17:12:19  4116 udi       20   0  429924  33324  15936 S   0.0  0.1   9:06.47 opendrive_behav
17:12:19  4132 udi       20   0  380392  27736  14404 S   0.0  0.1   5:24.31 opendrive_globa
17:12:19 18430 udi       20   0  426676  11200  10084 S   0.0  0.0   0:00.93 cmcc_sdk_node
17:12:19 29530 udi       20   0 1252232 156976  73436 S   0.0  0.5   5:23.05 gui_tools_set_n
17:12:19 CPU MHz:             2900.000
